title,content,answer,solution,questionTypeCode,problemLevelCode,problemTypeCode,problemTypeDetailCode,metadata,createdDate,modifiedDate,contentID,classification,word_count,word_avg,word_hard,length,Difficulty_Level
나는 혼자서 어떤 것을 직접 벗을 수 있나요?,난 혼자서 옷 벗을 수 있어. 양말 벗기는 아주 쉬워. 이렇게 죽 잡아당기면 쑤욱.,옷,지문에서 옷을 혼자서 벗을 수 있다고 했기 때문입니다.,QT01,PL01,PT02,PT0211,"{'options': ['모자', '장갑', '옷', '신발']}",2024-09-23T14:33:42.631689,2024-09-23T14:33:42.631689,9788993828146_16756,신체운동_건강,14.0,3.1666666666666665,6.0,46.0,1
앞뒤가 바뀐 것은 무엇이었나요?,"엄마, 아빠, 저 잠옷 다 입었어요. 으응? 이상하네. 윗옷의 앞뒤가 바뀌었네? 아빠가 도와줄게.",윗옷,지문에서 '윗옷의 앞뒤가 바뀌었다'고 언급되었기 때문입니다.,QT01,PL01,PT02,PT0211,"{'options': ['바지', '양말', '윗옷', '잠바']}",2024-09-23T14:33:42.631689,2024-09-23T14:33:42.631689,9788993828146_16760,신체운동_건강,13.0,1.6666666666666667,3.0,54.0,1
나는 누가 도와주지 않아도 잠옷을 어떻게 입을 수 있나요?,"잠옷도 혼자서 입을 수 있어. 먼저 윗옷부터 머리를 쑥 넣고, 팔을 한 쪽씩 쏙쏙 빼내고, 아래로 착 내리면 짜잔! 잠옷 바지는 더 쉬워. 다리를 바짓가랑이에 한 쪽씩 넣고, 쑤욱 위로 올리면 끝!",혼자서 입을 수 있어.,문장에서 '혼자서 입을 수 있어'라고 하여 스스로 잘 입을 수 있음을 나타내고 있습니다.,QT01,PL01,PT02,PT0211,"{'options': ['혼자서 입을 수 있어.', '누군가가 도와줘야 해.', '잠옷을 입는 방법을 몰라.', '잠옷을 입는 것은 어렵다.']}",2024-09-23T14:33:42.631689,2024-09-23T14:33:42.631689,9788993828146_16806,신체운동_건강,32.0,2.6666666666666665,4.0,110.0,1
나는 무엇도 혼자서 입을 수 있을까요?,"잠옷도 혼자서 입을 수 있어. 먼저 윗옷부터 머리를 쑥 넣고, 팔을 한 쪽씩 쏙쏙 빼내고, 아래로 착 내리면 짜잔! 잠옷 바지는 더 쉬워. 다리를 바짓가랑이에 한 쪽씩 넣고, 쑤욱 위로 올리면 끝!",잠옷,지문에서 잠옷을 혼자서 입는 방법에 대해 설명하고 있기 때문입니다.,QT01,PL01,PT02,PT0211,"{'options': ['티셔츠', '잠옷', '바지', '모자']}",2024-09-23T14:33:42.631689,2024-09-23T14:33:42.631689,9788993828146_16806,신체운동_건강,32.0,2.6666666666666665,4.0,110.0,1
누구에게 꼬리를 물어 달라고 했나요?,"“오리야, 내 꼬리 좀 꽉 물어 줄래?” “그래, 좋아.” 둘이 같이 끙끙.",오리,지문에서 오리에게 꼬리를 물어 달라고 했기 때문에 정답은 오리입니다.,QT01,PL01,PT02,PT0211,"{'options': ['사슴', '호랑이', '오리', '토끼']}",2024-09-23T14:33:42.631689,2024-09-23T14:33:42.631689,9788993828283_16482,신체운동_건강,12.0,1.6666666666666667,3.0,42.0,1
사탕을 어떻게 했을까요?,"사탕을 먹은 건 누구? 노랑이, 까망이, 빨강이, 하양이 모두 먹었다. 동글동글 사탕, 아이, 달콤해!",먹었다.,사탕을 먹었다고 지문에 나와 있기 때문입니다.,QT01,PL01,PT02,PT0211,"{'options': ['버렸다.', '구경했다.', '먹었다.', '놀이했다.']}",2024-09-23T14:33:42.631689,2024-09-23T14:33:42.631689,9788993828108_15337,신체운동_건강,14.0,1.0,1.0,57.0,1
누가 하품을 했나요?,"“깡총아, 이제 잠자야지.” 엄마가 하품을 하면서 깡총이에게 말했어요. “싫어요. 퍼즐도 더 맞추어야 하고, 아빠랑도 아직 못 놀았는걸요.” 깡총이는 더 놀고 싶었어요.",엄마,지문에서 엄마가 하품을 하면서 깡총이에게 말한 것으로 나타남.,QT01,PL01,PT02,PT0211,"{'options': ['깡총이', '아빠', '엄마', '친구']}",2024-09-23T14:33:42.631689,2024-09-23T14:33:42.631689,9788968731068_43096,신체운동_건강,21.0,3.0,5.0,94.0,1
깡총이는 누구의 품으로 뛰어들었나요?,"“깡총아, 깡총아!” 엄마 아빠가 뛰어왔어요. 깡총이는 폴짝 엄마 품속으로 뛰어들었지요. “엄마, 잠보 괴물이 쫓아와요. 얼른 집에 가서 잘래요.”",엄마,깡총이는 엄마 품속으로 뛰어들었기 때문입니다.,QT01,PL01,PT02,PT0211,"{'options': ['아빠', '친구', '엄마', '선생님']}",2024-09-23T14:33:42.631689,2024-09-23T14:33:42.631689,9788968731068_43106,신체운동_건강,18.0,1.0,1.0,82.0,1
깡총이와 친구들이 어디에서 놀고 있었나요?,"다음 날, 깡총이와 친구들이 놀이터에서 놀고 있었어요. 그런데 저녁이 되어, 어두워지기 시작했어요. “아함! 너무 졸려. 집에 가서 잘래.”",놀이터,지문에서 깡총이와 친구들이 놀이터에서 놀고 있다고 언급되었기 때문입니다.,QT01,PL01,PT02,PT0211,"{'options': ['학교', '집', '놀이터', '공원']}",2024-09-23T14:33:42.631689,2024-09-23T14:33:42.631689,9788968731068_43099,신체운동_건강,18.0,2.0,2.0,78.0,1
깡총이는 누구와 함께 있었나요?,"다음 날, 깡총이와 친구들이 놀이터에서 놀고 있었어요. 그런데 저녁이 되어, 어두워지기 시작했어요. “아함! 너무 졸려. 집에 가서 잘래.”",친구들,지문에 깡총이와 친구들이 놀이터에서 놀고 있다고 나와 있기 때문입니다.,QT01,PL01,PT02,PT0211,"{'options': ['혼자', '형제', '친구들', '강아지']}",2024-09-23T14:33:42.631689,2024-09-23T14:33:42.631689,9788968731068_43099,신체운동_건강,18.0,2.0,2.0,78.0,1
누가 먼저 집으로 갔나요?,"가장 먼저 다람이가 집으로 갔어요. 하지만 깡총이는 더 놀고 싶었어요. “얘들아, 우린 더 놀자.”",다람이,지문에서 다람이가 집으로 간다고 명시되어 있기 때문입니다.,QT01,PL01,PT02,PT0211,"{'options': ['깡총이', '얘들아', '다람이', '친구들']}",2024-09-23T14:33:42.631689,2024-09-23T14:33:42.631689,9788968731068_43098,신체운동_건강,14.0,2.0,2.0,55.0,1
이번엔 누가 집으로 돌아갔나요?,"깡총이와 친구들은 달빛 아래에서 모래놀이를 했어요. “아함! 너무 졸려. 집에 가서 잘래.” 이번엔 꿀이가 집으로 돌아갔어요. “치, 더 놀고 싶은데. 얘들아, 우린 더 놀자.”",꿀이,지문에서 꿀이가 집으로 돌아갔다고 나와 있기 때문입니다.,QT01,PL01,PT02,PT0211,"{'options': ['깡총이', '친구들', '꿀이', '모래']}",2024-09-23T14:33:42.631689,2024-09-23T14:33:42.631689,9788968731068_43100,신체운동_건강,24.0,2.0,2.0,99.0,1
누가 하나도 졸리지 않았나요?,"“아함! 깡총아, 일찍 자야 튼튼해져.” 엄마랑 아빠는 너무 졸린데, 깡총이는 하나도 졸리지 않았어요. ‘슈웅’ 비행기놀이, ‘칙칙 폭폭’ 기차놀이, ‘데구루루’ 공놀이. 깡총이는 아직 더 놀고 싶었어요.",깡총이,깡총이는 더 놀고 싶어서 졸리지 않았습니다.,QT01,PL01,PT02,PT0211,"{'options': ['엄마', '아빠', '깡총이', '형']}",2024-09-23T14:33:42.631689,2024-09-23T14:33:42.631689,9788968731068_43097,신체운동_건강,25.0,1.6666666666666667,2.0,114.0,1
깡총이는 어디에서 깨끗하게 싹싹 닦았나요?,"집에 간 깡총이는 목욕을 했어요. 따뜻한 물속에서 싹싹 깨끗하게 닦았지요. “엄마, 잠보 괴물은 일찍 자는 아이는 안 데려가요?” “그럼, 그러니까 일찍 자야겠지?”",물속에서,깡총이는 집에서 목욕을 하면서 따뜻한 물속에서 깨끗하게 닦았기 때문입니다.,QT01,PL01,PT02,PT0211,"{'options': ['바닥에서', '밖에서', '물속에서', '침대에서']}",2024-09-23T14:33:42.631689,2024-09-23T14:33:42.631689,9788968731068_43107,신체운동_건강,22.0,2.2,4.0,92.0,1
무엇을 먹었을까요?,"사탕을 먹은 건 누구? 노랑이, 까망이, 빨강이, 하양이 모두 먹었다. 동글동글 사탕, 아이, 달콤해!",사탕,지문에서 '사탕을 먹었다'고 언급되었기 때문에 정답은 사탕입니다.,QT01,PL01,PT02,PT0211,"{'options': ['쿠키', '과일', '사탕', '케이크']}",2024-09-23T14:33:42.631689,2024-09-23T14:33:42.631689,9788993828108_15337,신체운동_건강,14.0,1.0,1.0,57.0,1
누가 목욕을 했나요?,"집에 간 깡총이는 목욕을 했어요. 따뜻한 물속에서 싹싹 깨끗하게 닦았지요. “엄마, 잠보 괴물은 일찍 자는 아이는 안 데려가요?” “그럼, 그러니까 일찍 자야겠지?”",깡총이,지문에서 깡총이가 목욕을 했다고 설명하고 있기 때문에 정답은 깡총이입니다.,QT01,PL01,PT02,PT0211,"{'options': ['엄마', '잠보 괴물', '깡총이', '아기']}",2024-09-23T14:33:42.631689,2024-09-23T14:33:42.631689,9788968731068_43107,신체운동_건강,22.0,2.2,4.0,92.0,1
누가 다리를 건너고 있었을까요?,"돼지가 다리를 건너는데, 물 위에 수박이 동동 떠 있었어. 돼지가 팔을 쭉 뻗어 잡으려는데, “앙, 나 하나로는 안 되네!” 그때, 오리가 다가왔어.",돼지,지문에서 돼지가 다리를 건너고 있다고 나와 있기 때문입니다.,QT01,PL01,PT02,PT0211,"{'options': ['오리', '소', '돼지', '양']}",2024-09-23T14:33:42.631689,2024-09-23T14:33:42.631689,9788993828283_16483,신체운동_건강,22.0,1.3333333333333333,2.0,83.0,1
"그때, 누가 다가왔나요?","그때, 염소가 다가왔어. “염소야, 내 다리 좀 꽉 잡아 줄래?” “그래, 좋아.” 넷이 같이 영차 영차.",염소,지문에서 염소가 다가왔다고 말하고 있기 때문에 정답은 염소입니다.,QT01,PL01,PT02,PT0211,"{'options': ['토끼', '소', '염소', '양']}",2024-09-23T14:33:42.631689,2024-09-23T14:33:42.631689,9788993828283_16485,신체운동_건강,16.0,1.6666666666666667,3.0,59.0,1
밥을 먹지 않겠다고 한 것은 누구인가요?,"“싫어, 싫어. 먹기 싫어!” “그럼 강아지야, 밥 먹자. 아가는 안 먹는대.” 강아지가 주먹밥을 우걱우걱 쩝쩝, 뚝딱!",아가,지문에 '아가는 안 먹는대'라고 나왔기 때문에 아가가 밥을 먹지 않겠다고 한 것입니다.,QT01,PL01,PT02,PT0211,"{'options': ['강아지', '엄마', '아가', '아빠']}",2024-09-23T14:33:42.631689,2024-09-23T14:33:42.631689,9791165431716_6277,신체운동_건강,16.0,1.5,2.0,67.0,1
"아가는 강아지랑 고양이, 아빠에게 어떤 마음이 들었나요?","아가는 자꾸만 흘끔흘끔. 아가 얼굴이 붉으락푸르락. “강아지랑 고양이, 미워! 아빠도 미워!” “우리 아가 밥, 여기 또 있네.” 아가는 주먹밥을 오물오물 냠냠, 꿀꺽! “우아, 맛있다.”",미워,"지문에서 아가는 '강아지랑 고양이, 미워! 아빠도 미워!'라고 말하였기 때문에 미워라는 마음이 들었다고 할 수 있습니다.",QT01,PL01,PT02,PT0211,"{'options': ['사랑해', '슬퍼', '미워', '기뻐']}",2024-09-23T14:33:42.631689,2024-09-23T14:33:42.631689,9791165431716_6279,신체운동_건강,24.0,1.5,2.0,105.0,1
얼굴이 붉으락푸르락 된 것은 누구인가요?,"아가는 자꾸만 흘끔흘끔. 아가 얼굴이 붉으락푸르락. “강아지랑 고양이, 미워! 아빠도 미워!” “우리 아가 밥, 여기 또 있네.” 아가는 주먹밥을 오물오물 냠냠, 꿀꺽! “우아, 맛있다.”",아가,지문에서 아가의 얼굴이 붉으락푸르락 하다고 언급되었으므로 아가가 답입니다.,QT01,PL01,PT02,PT0211,"{'options': ['강아지', '고양이', '아가', '아빠']}",2024-09-23T14:33:42.632693,2024-09-23T14:33:42.632693,9791165431716_6279,신체운동_건강,24.0,1.5,2.0,105.0,1
아가 밥은 누가 만들었나요?,"당근 넣고, 시금치 넣고, 달걀 넣고, 조물조물 만든 주먹밥! 아빠가 아가 먹으라고 만든 아가 밥. “아가야, 밥 먹자!”",아빠,지문에서 아가 밥은 아빠가 만들었다고 나와 있기 때문입니다.,QT01,PL01,PT02,PT0211,"{'options': ['엄마', '할아버지', '아빠', '형']}",2024-09-23T14:33:42.632693,2024-09-23T14:33:42.632693,9791165431716_6276,신체운동_건강,18.0,1.0,1.0,68.0,1
핫케이크를 아끼다가 배고파하는 새에게 나눠준 건 누구인가요?,"시옹이는 핫케이크를 아끼고 아꼈어요. 하지만 배가 고파 날 수 없는 새를 보고, 아끼던 핫케이크를 나눠 주기로 했지요. 배고픈 친구가 하나밖에 없는 핫케이크를 달라고 하면 어떻게 할 건가요?",시옹,시옹이는 핫케이크를 아끼고 있다가 배고픈 새를 보고 나눠주기로 했기 때문에 정답은 시옹입니다.,QT01,PL01,PT02,PT0211,"{'options': ['새', '친구', '시옹', '엄마']}",2024-09-23T14:33:42.632693,2024-09-23T14:33:42.632693,9791128209611_41989,신체운동_건강,27.0,2.0,2.0,106.0,1
덩치는 누가 줄을 서서 기다리는데 슬쩍 끼어들었었나요?,덩치는 친구들이 줄을 서서 기다리는데 슬쩍 끼어들었어요. 하지만 이제는 그러지 않아요. 줄을 잘 서서 친구들과도 친해졌어요. 그네를 빨리 타고 싶어서 줄 서 있는 친구보다 먼저 탄 적이 있나요?,친구들,지문에서 덩치는 친구들이 줄을 서서 기다리는데 슬쩍 끼어들었다고 언급되었기 때문입니다.,QT01,PL01,PT02,PT0211,"{'options': ['선생님', '형들', '친구들', '부모님']}",2024-09-23T14:33:42.632693,2024-09-23T14:33:42.632693,9791128209611_41982,신체운동_건강,28.0,2.0,3.0,108.0,1
너무 더워서 땀을 뻘뻘 흘리는 누가 찾아왔나요?,너무 더워서 땀을 뻘뻘 흘리는 코끼리가 찾아왔어요. 아이가 시원한 물도 주고 부채질도 해 주자 코끼리가 “고마워.” 하고 말했어요. 나라면 땀을 흘리는 친구가 찾아왔을 때 어떻게 해 줄 건가요?,코끼리,지문에서 코끼리가 더워서 땀을 흘리며 찾아왔다는 내용이 있기 때문에 정답은 코끼리입니다.,QT01,PL01,PT02,PT0211,"{'options': ['사람', '곰', '코끼리', '토끼']}",2024-09-23T14:33:42.632693,2024-09-23T14:33:42.632693,9791128209611_41985,신체운동_건강,28.0,1.8,3.0,108.0,1
색색깔의 사탕과 달콤한 초콜릿을 잔뜩 먹었은 건 누구인가요?,코코는 색색깔의 사탕과 달콤한 초콜릿을 잔뜩 먹었어요. 그리고 요정들에게 솜사탕 머리를 나눠 주었지요. 내가 가장 좋아하는 음식은 무엇인가요? 얼마나 먹으면 좋을까요?,코코,코코가 색색깔의 사탕과 달콤한 초콜릿을 잔뜩 먹었다고 했기 때문입니다.,QT01,PL01,PT02,PT0211,"{'options': ['요정', '솜사탕', '코코', '사탕']}",2024-09-23T14:33:42.632693,2024-09-23T14:33:42.632693,9791128209611_41984,신체운동_건강,21.0,1.5,2.0,93.0,1
어디에 수박이 동동 떠 있었나요?,"돼지가 다리를 건너는데, 물 위에 수박이 동동 떠 있었어. 돼지가 팔을 쭉 뻗어 잡으려는데, “앙, 나 하나로는 안 되네!” 그때, 오리가 다가왔어.",물 위,지문에서 돼지가 물 위에 떠 있는 수박을 보았다고 했기 때문에 정답은 물 위입니다.,QT01,PL01,PT02,PT0211,"{'options': ['땅 위', '나무 위', '물 위', '하늘 위']}",2024-09-23T14:33:42.632693,2024-09-23T14:33:42.632693,9788993828283_16483,신체운동_건강,22.0,1.3333333333333333,2.0,83.0,1
청개구리는 엄마에게 무엇을 사달라고 하나요?,"청개구리는 엄마에게 커다란 파리 인형을 사 달라고 떼를 썼어요. 엄마가 안 된다고 하자 데굴데굴 굴렀지요. 엄마가 안 된다고 할 때, 나는 어떻게 하는지 이야기해 보세요.",커다란 파리 인형,청개구리는 엄마에게 커다란 파리 인형을 사달라고 했으니까 정답은 3번입니다.,QT01,PL01,PT02,PT0211,"{'options': ['작은 인형', '사탕', '커다란 파리 인형', '장난감 기차']}",2024-09-23T14:33:42.632693,2024-09-23T14:33:42.632693,9791128209611_41988,신체운동_건강,25.0,3.0,7.0,95.0,1
시끄럽게 놀기 좋아하는 가족은 누구와 조금씩 맞춰 가려고 노력하고 있나요?,시끄럽게 놀기 좋아하는 가족이 숲속 삼층집에 이사 왔어요. 조용히 잠자던 숲속 공주와 이제는 조금씩 맞춰 가려고 노력하고 있어요. 나는 뛰어놀고 싶은데 아래층에서 시끄럽다고 하면 어떻게 할 건가요?,잠자던 숲속 공주,가족이 이사 온 후 조용히 잠자던 숲속 공주와 함께 타협하려고 노력하고 있기 때문입니다.,QT01,PL01,PT02,PT0211,"{'options': ['부모님', '형제들', '잠자던 숲속 공주', '이웃집 친구']}",2024-09-23T14:33:42.632693,2024-09-23T14:33:42.632693,9791128209611_41992,신체운동_건강,27.0,2.0,2.0,110.0,1
친구들과 다 같이 힘을 모아 무엇을 땄나요?,친구들과 다 같이 힘을 모아 구름떡을 땄어요. 달빛 아래 둘러앉아 먹는 구름떡은 정말 사르르 녹았지요. 친구가 혼자서 하기 어려운 일을 도와준 적이 있나요? 있다면 어떻게 도와주었나요?,구름떡,지문에 친구들과 함께 구름떡을 땄다고 명시되어 있기 때문입니다.,QT01,PL01,PT02,PT0211,"{'options': ['사과', '구름떡', '복숭아', '떡볶이']}",2024-09-23T14:33:42.632693,2024-09-23T14:33:42.632693,9791128209611_41991,신체운동_건강,26.0,1.4,2.0,103.0,1
